id,viewcounts,subscribercounts,videocounts
UCvbxJiodC5rwx2GbNEj8_AQ,39,5,5
UCIAeO1doLiaDyzC0Ok1rXLA,4,0,1
UC5Uap0wku87eZAd0WaZ9fiA,647,14,5
UCi_tvEAxDrXTYSgDHU2vIxA,24,4,1
UChy2eFlohy_saPRZ9TkhleA,2,0,1
UCbKHopc459GgqjbJVPRj1mw,32,4,6
UCZa9laQPyDeNNqTHdl33pSg,180,15,2
UCmvQRNWVbPmnpOhK4Hlatdw,2,0,1
UC7DMrxDW2clhaE8122AffCA,2,0,1
UCWXytxrCj_fl8pdX1GrupQw,92,13,2
UCZ_n2JLuY_lpfq3hb0EydYg,0,2,0
UCSqPdSrsHYYzkeCAvJ_Wngw,138,3,20
UCRBXMhJaYL9SPDtpNRejeZw,21,20,1
UCaNITc4kMGwGtrI0fq9NDkg,589,4,2
UC71DE35s_jESGD9Uks8PPXA,55,0,1
UCeIKLwRcfFY8PCccTRihUWw,2405,12,7
UCjTwB_ocEbrKb6fLInGaLQw,2283,7,3
UC8nwBgSeBcFiitYHrO87NnQ,2171,5,1
UCw-3HVausUuthwsoVm92Gzg,44,0,1
UCvVoS5P7CbluIn3_GSrozFg,190,0,2
UCk02fHEHwj4uh4j_Ho-eU_A,73,19,4
UCozhZtqShIKWtBDK6bTNDJA,0,0,1
UCEFsw8QCR_3knq-YR7YoFYQ,0,0,0
UC7RkhE3TAAGFtJp_MNe5ljQ,2272,2,1
UChyjFvfXYABZD1ArsHHamoA,46,5,3
UCzmHHLm7b6MLoicLtGfPd3Q,1937,5,1
UCi-2VMdjSpJgUx7vU2ejgLA,59,0,3
UC4qQsXmeaKq-bLJMOEZLZ9A,8344,14,6
UCn-YeRFUIY7_riS-shTGzlQ,0,0,1
UCMp-4BYECBMQbc2cAyiW_XQ,1854,126,28
UCO-5XBP7DtwzCAIopTXk3pg,1,0,1
UC0GEc6CbIMNYwLqH3sj6RPQ,50,0,1
UCFhSg1jsrmCDFKra5wqaMHQ,109,21,4
UCrUKorYRnQ1H8i_y4N2QHDQ,13,2,2
UCeV_hlb495p0QVGPlfOYNhA,18,7,2
UCQPh4DgZLpPr2TyIV4dmFSQ,2561,23,6
UCs0ZA7csReJRq_wE7qEIhwQ,5923,16,15
UCfoxZT0XRuqqJ0PNjuTrNYg,0,0,2
UCpLwrKFyHlQGOdb84eY0RLg,0,1,0
UCrBvzO8iMsOrXSqsaHAue0g,53,2,1
UCqXRbd8jTeiXzMz-je34Hiw,242,25,5
UCKt3e-bDQSM_3Vkc9epGLhg,45,8,3
UCtRD1u7iKdqNHJV7qIp94OQ,96,24,3
UC0WbfyWEqqp_zx7gyGG5PnQ,32,2,7
UCtunKMckmO-7nSOJTegdZLw,1177,12,14
UCaLFEhEAkFWFtoxqK7fhA6g,837,13,3
UCHYE9dMgWR_5pqsTipyRKVQ,4,0,1
UCHX1sls2ENxRfEkv-5z4fHg,387,2,7
UCwc5J2ao0Ll1H0XJn0Ikg5A,2192,17,14
UCV3NNy9M9Y0YethEdqFqDqw,780,11,4
UCmwt742oj1Ty4PToBQ4NXgg,18,0,1
UCG1Ombx5K-SeNC66g3grR2w,21,10,4
UCjYFwKyonGFAPjUHNisyZBw,28,2,6
UC82XQ_30uSZF2pvAt_HN85w,205,3,3
UCj3Sge_h1uFw3C3ZM9e3j1A,0,147,0
UCSqJ87V_1jzI2GpmbMWHEHQ,500,4,5
UCiRFW8AyWak4vI3CkIsmDOg,194,3,2
UCaRSYGu4tXnHQ6S9GFeIYVA,1539,6,2
UCagMuczqu0iP1uGoWGUVo5A,75,26,10
UCfhuFJ3BetKhuBatxIPYAFg,307,39,6
UCg_XlTw9RfR2XL3DiGoRzsw,2494,44,8
UCdzwOP2PtxhX27rMROBtD3w,11325,8,1
UCVTs8Dz8v5_daQVNFC0stnQ,279,0,12
UC3V1q6lulqnvJKb7WgTPeIg,59,0,1
UCKolTbMGY7K5DYJoGdFsmJg,53,0,2
UCFS4QXBCr77pi8UQw4D4CZQ,30,11,1
UCuAgqfuow6FrEjopZBa29cg,0,0,2
UC-VaGBFKCXC8owyiYgPUSoA,0,0,0
UC7mKcPraYUPVlRyDLodlBag,94,2,2
UCYpTpO5RPRsq4YAedAv2pYA,76,51,3
UCsIcc2hxh6-MFquC8aQV2Qw,11186,160,75
UCyupz9KVula4PcGb4B_0ebA,13267,44,7
UCsQRtmkVPEaC9AIr4puonnQ,444,2,2
UCVUHm1fc9CT_n5RetwRetIw,13,0,10
UCyLM09CFjsY0tfgCT6PLT2g,0,0,0
UCPW_UCH1xogrGEL8z7sm5Sw,0,0,0
UCtx6PcRgjx9XmFBiuJvYYgQ,344,2,1
UCKXZg17VeOKforxM7Vp_ZDw,1097,4,1
UC8HVTftS7xu7MDb5jH-i0MQ,27298,118,10
UCZaGm97jjadScrGD8PneHMg,727,8,12
UCVbkd4ciO1ckdwdrQfMbkig,27,0,1
UCiOL53D5IkC-cS_NasVwVsA,958,2,2
UC8H4eQxofogIOOdhyLjfmnw,105,0,8
UCa_-S2uNwnHbzDZO58xPoZw,0,0,1
UC5QhKCSYGun8xcYuxLtCfIw,186,0,8
UCZhLNwN5J1Agy4sDBYGwoyQ,1500,10,10
UCZ26FBA8zUDZ7V9sHl3Xvkw,2502,94,3
UCH7umoTDMpMWZBhuCtbGp8A,0,0,0
UCH7VjtowmLOd7HyiWQx_KTg,172,2,8
UCow2SXirtt83ExVzP-SwDkQ,46,0,1
UC7E92gkPTYK1TKT2zToxoHg,1571,4,2
UCbAZyS2t-4B8T3CpytvBGVg,0,0,1
UC8xCUCZDf3rqLg-GE-S0_4Q,82,0,3
UC8k0FHR0cwM9XYwZYXkuDEg,101,1,1
UC4pniMQtQ2DGBhvfACpEdsQ,0,0,1
UC42oh11RuzF60OGfEzf9TUg,15,2,5
UCGYCwRCf0egKqhkqcgnxYdw,616,9,1
UCNIymSfqn1W6ggfQfEtNodg,3289,41,19
UCbqpj3fOK3r3lKPsn3Ci8PQ,1954,1,2
UCA-0o_bJZT6Kkcj0jyMfpjA,6,0,1
UC_PmQM9-izsMk2odQv1dNIg,155,0,1
UCi1EWWALnOyheH9yFNh_bJw,0,0,0
UCvZSQimbyUSwVNQOIOynDOg,257,14,8
UCWc05DVnmkRKI3rM0gFIDyw,2480,6,2
UCVaCeSCTK7U8a-ESGSPI2GQ,43,10,3
UCQmP8M3UXVHVXlVe--MHj1g,72,61,0
UC92zkeyNX4clVmq8IynVvXw,588,12,4
UC6jWDFTxnk7iN6X-ri2tWNg,275,27,7
UCFt3eAUvWca3tzHkJ7Z0HZA,33,1,1
UCE3ZbFq6Ew9_QlpkTA3JiHg,213,4,12
UCSqsa_ZmmkKtgAtqpy5Qg7A,21,0,1
UCgjMnFzGmliUJLoXG1odEMA,5042,11,6
UCcSKxC1I76l33qr4WEwSuaA,3117,16,17
UC9kxeTYGodV-d0xrZVxFQyw,1,1,2
UCt5mFr_zs_upehumIp5PJAw,140,28,1
UCksCIVJB17WJ6GbtYfRXOlg,556,7,3
UCKXr6zukOIRF75QkMv6K3aw,692,8,1
UCnV04py-UswOaDZiKY-C5vg,735,16,3
UC9I_UwXILX3WfsIFzHuPUhw,0,0,0
UC-CWQrDCpCWz6y3OMLqbudw,0,0,0
UCbxTOm5o-u6HFSrW3KEPXPA,1614,26,7
UC25QnhdI2ob4_3rEwOaX_7g,534,38,2
UCElxZZ2Cg-lFY8FBdKD8LnQ,3,3,2
UCI5PLT8kbkgcdjvECPU8WQA,317,34,3
UC2FrlTYJbrBfYcUVP3Nrj6g,226,2,7
UCEeNkADfDZ2Jz9GAT0MJNYg,463,9,5
UCNh_7ic5BbLYvm-X5O592QQ,919,10,1
UC6FIxq4uBzkQIj3vpRGeJAw,140,2,10
UCt4ZKb_0CiQD6Gh0oqtgLyQ,3,0,20
UCoGfJWgICRQbsHvijP_JlRQ,107,13,1
UCjTrFnbeY97L_ZlJnKR0YxA,20,14,1
UCxWMjOud5vdmcWOUOnLYH9g,2124,52,1
UCXy8_X6OESp7y5PMapueN_g,72,0,4
UCJX5RscVDRLmyDrqwB-9Naw,33,0,1
UCUvcbyi4Vx4Z_fgNWwxBdIQ,1951,0,2
UCcIHMSTf9EueQ0vGola1SRw,59,16,1
UCz-YSapxs1tNsNassicdZfw,2825,7,2
UCJfoO8CzmAYhHLidSndfsuw,74,1,2
UCUgf8Xy2bY_9rB5sLIMDgUA,16,3,4
UC0DWSUZepuucn7PahAtIrVA,1,0,1
UCp1SakRnT4yprcRk5PMwXkA,41,0,2
UCkL4VFBylrXvlqhtCwlQjhg,15,3,2
UCPkJz6X1Tio7KI_QRbs4JIw,115,5,7
UCk70SNI60DmbJuq9ZMsfZTQ,0,0,0
UCyenhOkHhuqIp1GR26zs6LA,27,2,3
UCU2v967z5ZQIBay8v7XAzmw,1162,25,0
UCTEYcaGP0vysdm2i6g9-fRA,4,0,1
UCZrikYkY9mLucxx6TLojrZA,9,2,2
UC77xHFdlMIAND4e0AZrSXNw,207,5,9
UCQV8gs5ER_Hmv0_lBap-akA,1432,13,19
UCYZ3w0MLQuhKTXVLZ-xf9jQ,0,0,1
UChxHZnLcqOGgwvmNc6u6kCw,44,0,2
UCc0XvVJpZTn33mAOvg6FG4g,68,0,1
UCOYv1rPuY9QcM6gWUO6m3LQ,0,0,0
UCYbbSJdp_A9CKEluR6PjPJw,14,2,6
UC1tZcxr-5wi3oTdIGpdJ5AQ,3,0,2
UC-5hiOuxJNrcWQ7uTs38lcg,117119,1180,7
UCzwcPej70YchPpAr5oOsEVw,12,0,1
UCXmik86reXt_SlUV-1GBbcA,140,3,4
UCi0SnAkmImcZfINt9lZ69MQ,262,0,14
UCaypln3jrnFhW-zZiLVXFgg,0,0,2
UCup8E965akrtPbHoWWs7CnA,131,2,7
UCjPcGCup0qme2TwMqMlve0Q,528,40,5
UCsXazJAUaS9uBcu7zA7IY4A,46,0,3
UCkWZelCGQjlC4MCDuQoeDLg,2525,24,23
UCs9tBvqCkd6C2gMsWeIoolA,65,7,1
UCpQaQno642u61kEylPOMVTA,5417,43,7
UCrhd_cvf4pIcz6vvJLhFVtw,4875,37,0
UCaqQLI8LL6I0eceDFMM9BxQ,68,1,2
UCLmlblnohlZRK--pUvZ5mwA,27,0,1
UCJ8MS_C664ILWiaD8ifGLWA,255,1,1
UCzeEHl1xHXJqm-q8mOteH9g,0,0,0
UCBBo-awb7RyganinjcGuKqw,0,0,1
UC01Tps6c-Kimuo0zVN3-Vgg,39,0,7
UCj21TdXHv75ArAvU786htvQ,554,270,1
UC49pNO5rXjy0sCefdKsbU-Q,2,12,1
UC97HqQqsmFl3CQmPcOw47ww,86,2,4
UC6gIiKJZyt_ADgiPt22sCDw,209,3,3
UCr63v6nFHcOFLYtVJKuOJBg,19,1,5
UCTm1U5OJRgODru_o6X9Q5dQ,2235,72,5
UC4X9zp-TmlAk8hXREcsoU_Q,972,41,5
UC-krFKxAxbtaUYqGdB4F_dg,2603,8,3
UC8LmylbVj6Bsx5-eLeD_HLg,0,0,0
UC5fubVY5Q76se5tWHb2ewtg,26,0,1
UCrCI7g0xQjg5IlEe00TTqMw,31,0,1
UCpbT1MoGz38yFKVaSqvzFbw,12,0,1
UCPnocKFzw76hpdPf2z4xipQ,24,1,2
UCTCia9EKYe0ROH2FhTgC-Og,8,1,2
UC2DaVFaNjG0Sg7hBr_ucpSQ,1441,6,6
UCy9IH-08kIjDwTWkqztGIpg,0,0,1
UCMbzgFYwq2miYD0LKe8HDkA,2257,61,1
UCOJSwzZAlCYvhb0fmdvtAag,549,3,1
UCm-iQsRn-X2Krqf_BtznKJQ,7,4,1
UC85A0TlDH3d9xueAVUZVgAg,89,55,3
UCgHdTmbEYZM2oRKh4cXf2Rg,136,11,3
UCm_HkWon8zC6e18bXHfmujA,7155,23,7
UCw70ox9uQD670pfkq9HOROQ,6,2,1
UCbtLaTNYT8zFwWYn3Eb7BLg,124,3,2
UCubY6zzSrujkdTiz-_3yAKQ,16,4,2
UCwOvB5fG8sAf1ZoMBbloL4w,221,2,5
UCLuIdMWhydMT9jfRgeyHlFw,429,14,11
UCaphRm-IX4XcsfG_s3WISqA,0,0,0
UC8XOlzY83YPhQ3yI04ic6tg,0,0,0
UCyyRl-j6gn9p5gnG8M6nz6Q,3135,34,2
UCFnAhQ4bP2uTlvh_2Oe1RwA,270,4,5
UCBugnPoxgrmxU2AaTLHwh4Q,17396,34,6
UC102fyeAmjhLL9GjwYKF2rw,26,0,1
UC7fVJ87PPmqbBbBS8cmBEig,1581,4,5
UCjASIwv1wshxmVkTg_bbztw,289,0,2
UCXTjRVqGyYMpw2itGaT8YaA,22,0,1
UCgLes96-VmfFgc4bKtg3WPg,140,4,1
UCwHKYO0HCMEeGfu3He3B7bA,83,4,2
UCt8s9T3zIxQvhzVulntqJwA,943,0,81
UCdyl6DR6cCnL5RiSUpDatmQ,3213,587,7
UCl5BAXd41NnUGS459R-kuvQ,12,3,2
UCtY-vGw5FMJzCZVd2pFEXzQ,16,4,1
UCrWfGFOw-GM1ObYm0v5x5QQ,0,10,0
UCZW3tY8Wq6fEKBIzkx8vdXA,16,3,1
UCflK7CtaJpkDCSNJn1SaPoQ,16,7,1
UCVCWvfM7G3qvNAG3S80XPEQ,948,2,2
UCmJXuCFWuMZgC5gznsVQXVA,472,2,10
UCEWYrpcfN0tgFCUJktRq4AQ,8,4,1
UCK5fhpm_3m8G2eskaGzzicQ,2,0,1
UCDvGFXUNZQaqucoYZiOV7zQ,730,2,2
UCOSWyN4aJaZXNu3yj2WM6Ew,15,0,4
UChvXPleekAs3bbk4eWozgIg,10635,34,5
UCtSg-ZIDNpF09VRrnvkLH4g,166,30,4
UCQAy0Cw2q6I_Zwk72rRwauw,164,12,4
UCqpLjRlQDEtweqIWDuo1PDA,148,12,9
UCcXv-eT-q-Yzjw-ErZrZc-w,19,9,1
UCflIgQlAHDQLKYEJ44tezIw,24,4,1
UCbp781qIgWcb7YPJJnwS7Fg,216,14,6
UCDM6kqS4Q-g4azbl17rKo6Q,14,3,4
UCsoU-X1FK_RsKwLjVRLykng,13,4,1
UCM3TVHwjsjSHjQx7OIxiv4A,228,14,4
UC5_ONQ4HeoPecYA0Sg1L3DQ,9,5,2
UCh6jkDK7LVsc9vrhlWvvneg,108,1,2
UCvvC0y7lrNkkLrKi4gTKxpg,139,32,1
UClcMT9V9iu7xphkHVHglHTg,1842,315,3
UCxD6vPTh8CuAfL_awfn2AvA,1897,8,32
UCC9a0iWSKOJxuLGVWju6E5g,3,3,1
UCcV6EbdFW_jGYzTOmoyjnZA,58,3,1
UCFxivxEt65HBuTQTP660Q9Q,9,4,2
UCUHlUF8VxTKX8mgJQY0XjFA,2471,7,1
UCzCVqYIgjvQmQBgB-Rxnjqg,19,3,0
UCtz43HHdcf7HYaqn4BIGoeA,8,0,1
UCFylTnhH0ncg-1VF400HoWQ,23,0,1
UC2hfCbeAaKsEVZilBQ1nOww,3217,7,14
UCag72NLBG3a0OOwX7Z1Vhfw,55,2,3
UCbXKoKTX3k2dJlWNFsbJVrg,418,0,1
UCQL9wxlRF_5RXXYCwnD1vWg,10,0,4
UCnhIQGveeM3RUcSAiNf-pQg,3,0,1
UCzMm_RrkYuVi5EMui6vbGkA,6,0,2
UCxEMh1fv0JrhKeP3BUM08OQ,37,3,1
UCcIsEGxsdd9ys43L-jtvBAw,3538,21,12
UCXKZCDkhbI4LuItwNVITvqA,6677,17,6
UCT1d6EI36Vv_69oiDxAcMfg,384,4,3
UCF00gDwOJ3aGfv99AIwrgBg,14,2,2
UCzm4bKWDTjj9QBK1Sj1nGRw,2,0,2
UCqhGxkulGXq3dtR9hVVp_pw,280,4,2
UCA5uZJDTCsVusSqVBReZUnw,34763,146,13
UCkQNBsNsY8xDMZqAwa9ugiw,9,2,5
UC2q3BGylhgWwp5-RpjoehuQ,2120,25,5
UCG2et0RBPhDEIpjgUY_swfg,2493,42,3
UCaoUiRedH9Xc_Wv-SASc-Bw,88,4,3
UCZNirkcmOT0_8GLGtz0SyoA,24,0,1
UC8IOrUUSoWsbhzHQxOEiv3Q,0,0,0
UCMra-8UH1JxvyoZdeCrG6_A,307,2,7
UC-cOFSlyaVjevTgYxYkKIPw,1859,7,1
UCMMLwCWRnDVHcE-QWtFbWkA,2541,16,29
UCMPgE4knXbQqA6ylL4aXpSA,10,3,1
UCTfatoTl6OMaucTXOoZ8XIQ,140,127,6
UC6lkpDbfvnz8VIr33USAAoQ,172,0,1
UCrp3d9j09SgqO1u95bRQ2xQ,0,0,1
UCb4wZf29VQ2l8JBq6C3Tr4w,27,0,3
UCIqwK3uu0ngENwStbuYI3MQ,54,0,2
UCUCY5K8Iq05r4FUZ1IjpXwA,3771,54,3
UCqtTtrd_grC5MJ74rQUYmAA,839,3,2
UCgqJ0lIDJ23w8r8RED7xvgA,165,0,1
UCcewPq5YTlkywIxCDhFju3Q,126,0,1
UCqPxv1ohgwO03BrpyqDUhXQ,3825,30,7
UCHSVrUXxr5roHlMQkwwAxBA,0,0,1
UCKEJ9yGpWlAGHpsyJiP4XXQ,14392,42,9
UC9_4DCzJqxOL5obrnpDmc4A,10468,13,3
UCmKOinPtshqz8VhpOl_s97Q,1772,16,2
UCcJ_mbnZ1ubLnebLsQbyyMA,485,507,6
UCzQXp2SEhxaAEN8j6CtRLWw,179,2,2
UCz1rvZeSKirgJ3UrhfqV6YA,138,3,4
UCHWYhaQPVh8N4rje3BLwNAg,39,0,2
UCvUtgnRGOD8xHCKxDXXxOmg,16,0,1
UCVeEVb6wv6kEPcL4vXjhKuA,2,0,1
UCipZc6NQp7NxsNcrGvNQeEw,1268,6,3
UC5Ez-YJ0wXqcXf16SXNXu9A,2489,7,5
UCMsmvPJxYHeWZVILU7b4VSA,23333,401,13
UC9VLRo2O5bplall-t-bdmTQ,2076,6,1
UCiZOdT1hHaK8swKn5SrYP_Q,18,1,1
UCGNLnIFq_f5TfOLHfPJDZMA,1774,12,4
UCLBR84OEK8bldltvKjnUnVg,231,3,7
UCrItJF7XtIg0HTx4htEP51w,17,9,2
UC-uB0ncu0T7AjaN6SBnmoRA,56,7,2
UC6Y3DgtuVtoYp9h2t_ZpQPg,1590,6,2
UCWzETyEx1lfjb5a__rY4SWA,4,2,3
UCqe6cCFfYlodrwQFNM3N4Pw,1008,4,3
UCzl2mTat5FwVldUlNBHqZww,912,21,6
UCtQWbLXt0SD87kMn2iAx0jA,18,0,5
UCOZhl4ibSaHRXiyxy7CCOIg,17,3,2
UCiJ2czunWDBTLaqv6Cq7nsQ,2457,8,1
UCPRioCc5_-I_GauLpCbdy4Q,429,2,5
UCR_-FvfajjFgVfBBQNYIR0Q,49,2,2
UC16otSZRRn3c8yIXaqWQa9A,298,3,1
UCzdAmt2SMmTM7bpzOKnBJyw,145,12,5
UCeN2lJhL3R-jmKroD-Qrq9A,514,14,1
UCf3HWzeouUVdL-TNFMfzKBA,28326,198,7
UCl74UW6xPQCxfofrsdayoTw,14,4,6
UC3Z8FiqOHyx_LPk-bLkQEkw,58,4,1
UC3y778F1MoAPW1d4OA4-QTA,3,19,1
UCbw8m63vrHZzo-D3fYv-rYw,2,6,3
UCxXsD4q_jNbnOYVfdRpOQYg,774,10,9
UCx-QH_D05_JqBn2-B3W-J4w,2538,16,20
UCcDWm8NHyqLKoBhaIYeXNxg,0,0,0
UCF3JwTBjOButYMVXBEI4kyA,9075,19,13
UCr8xSISMafw2-Jzfw7OuTow,2465,8,1
UC3vlb-pJ_kyhpaLjv_TJGtQ,109,0,8
UC1a8OBvC4Z0ZbGjIzmJHw-w,26,2,1
UCV97tEg-L6asv2y1s_IlGnA,115,3,1
UCpQwl95fEeXAMMQxb0TDPHQ,51,0,1
UCIxwiOI9MU9D6E3Dqn65V0g,21,1,4
UCEYu3rJ6iS5ql55ySC3XRAg,3637,24,9
UCaaYfm9x23Ys9v8k60JT1gw,4418,76,10
UC45tgKSAd03MMmJtjh9RWrg,0,18,0
UC7eJOx59zDxWe5M6h1R-mRg,257,10,5
UCTaxYwcjF0_UnxY0xjjZ2Jw,871,0,1
UCxarKue5UZ9BwjRRQ4NUppw,83,2,2
UCRMkF10GnYSFF8JynvQyDVA,795,2,1
UCymz0RCym10UpuIBPjC2q3g,3309,18,7
UCMdqY7xWPU2nAnlI3wiVDUQ,100,2,5
UCwy2QmLoApxB2aExygkM-LA,0,0,1
UC_0YeotG8LR3DGzTcypfoNQ,2431,11,6
UCDGaUnnWDh1mNX6tXWn5Tug,2424,10,1
UCCU2diPZrQkKCpNbAVNKyBw,4263,8,4
UChQtJ3FlJwxnCgeOHSTvpvQ,0,13,0
UCtZWvsa3SDdqEs1byMLjmZg,322,2,7
UCnho7kiulI3j1hjzFC9lYoA,28,17,1
UCinnuS3tCa1oW6DJsgjQEFQ,178,1,2
UC2nicWfMMEFmtKbthMwrQdw,2505,19,26
UCfUsT5m-HOef4fzynlHor1Q,3622,236,18
UCIbNldOy3E-xVrBRLyzrMUg,63778,609,19
UCaLF-3K208vZl1CkiQ-SZaw,12470,42,10
UCvppceneWNFWCJgZm0dPKhQ,10466,1640,11
UCCmUDti7AkVTFDJcoMJSOTQ,260,3,8
UCZ8m3AaQhfu7H3vCml2m7lw,181,10,1
UCWv5Akk4_lHbV1AAvmAGY6g,4120,348,15
UCdHgv_6NoBKiu0cSUt0DGPw,1807,13,7
UC2EUHndyfAkrrMgoWj620XA,29,5,2
UC3xBFLlf3H_kMP07Z2tYmmg,96699,522,177
UCWopBdWjFf9Iuzmx4RAVoJg,2563,18,9
UCCE4H4HMv_ncOUfOEbtD96A,47,6,2
UCQTwOiWbTHNf9UwaIlZgATQ,36,2,1
UCCMWsSJvJ88IfroQBABLWtA,173,0,1
UCcGMRKuQI1W7k58ZEfU0oWw,52,2,1
UCufcBc4SHKFWLT9HCbfGdiw,1090,96,30
UC71vbfMBpn76Wvc7_Swb-UQ,5803,116,0
UCUyge5xhs14nxcPVuWXLHzw,23,3,2
UCRUeaQtpI7O1HEvkkucc52g,5324,31,1
UChxWxzZHCAlSC6qFDf5iwQA,742,56,3
UCMMDJ3ErowJx3IoQPqD1s_A,2658,23,13
UCf49ovrieh4YaTPMd_lMagA,480,28,2
UCGDjp6aZwXbFGiOzfPScsTQ,136,17,5
UCEAUc1MSCzhYjh2T_GRtdtg,17680,447,3
UCZ3nnl5SmbtFCRCoVQyGHGw,212,38,2
UC_WGft-AIxZy18LUNFL501A,276,40,1
UCWko7SXVUmzOSqKrTrIIC5A,312,4,10
UCvN3KV-93XJnfS93LEj9ivw,55,6,2
UCgMAjpQJ1L0xHjPhRsUemWw,7626,144,46
UCCKy3nPspkCvJ7HeNJZMMLA,2180,10,7
UCrsCwVJzqD_Vj9QF-hEsCFQ,11316,17,5
UCOhHgT6m8A_bzJkiB6Zd_MQ,295,63,11
UCm_Xkbb7bEmpORNTcHaikvQ,342,31,11
UC7pBljYc-Q1j8iQfbvaiOsw,14,3,1
UC_NtoCWugf6E6dbRuhwf2sg,70,2,1
UCyyrkJIwzEQxD3m6njhJzdg,70,8,2
UCAFTS59GEEx8TN9Y9ol8x-w,3599,2,1
UCdhI3_vQGJuA4VE8hN3N2DQ,8,0,2
UCT1PzoqzfX5wiO-LlNYTD9A,1961,8,17
UCm4Ix8OrMh0Z29kfqWZ_13g,164,15,5
UCbAIyCoKK-Zx-mWqEYSmo6A,19,0,1
UCMkg9b0FKr6TGLFC7facDeQ,0,0,1
UC65btP_b-5ScZmvINQ7OTwg,105,1,1
UCDrCXRbne8V3jjmPDRp9s6g,303,0,2
UCoYRudwdpgkJ__8BdCL_1aA,38,15,2
UC8va0ptsvQ0ZDBIZOWIG4Kg,1205,66,3
UCaLWvfAk80P9H66pf99H-9w,4129,221,15
UCgTH_UAjZELhW5hlzo_Fa2A,2,0,1
UCHTi1SffDbOC060VL233CYw,2,0,1
UCZrqM-dXAg7BQBV_G2O9Dmw,113,0,1
UCoeg8_sVB7aIrVtPgPZERLQ,0,0,2
UCOeI_lvJvDrvcASk9b2P-4Q,87,0,1
UCHeX6ZlXEkG5WmTz81nkwoQ,0,0,1
UC2AhcXGulJlCMAppjPYKrfg,218,3,4
UCHexnVlf26UXFGdeIsqYCNg,9,0,1
UC4LzNSTP88we_IkoXSVUXow,24,3,3
UCsm3M1aNXRn78OBdr14l-8Q,6,1,1
UCDNRQmvYQHI_6k1wRJrFGTw,501,0,16
UCV3bgLuyU03bZM9wBrkFjhQ,4032,43,2
UCOutOWsGckdGNPL-5bngluQ,0,54,1
UC9QyDttMlovoFrW5nvmpvWg,350,4,8
UCNiMnuCzJlqnkHSR2w4akJw,4,2,1
UCrRubjx_YZM1bAu-DjL1Y1A,365,4,7
UC63afr1uc7OQz1qWfmhG3Wg,10691,503,3
UCRsdLrXCYD8F21sLxR703Sw,151,1,1
UCybOIx9fWRxo5tzpBh9U79g,1,0,1
UCPztvtPhIw-BeMM3iJzWtyA,1,1,1
UCfUSvAt2H14C_55YSpNPEZg,213,18,9
UCjFTbgFLFtfW85Qso7wkG9w,188,5,22
UC2FSSXgp8HnebmvWmhyfvAQ,0,0,0
UC_CSqOD_FMaPGm1fwgR0ofg,23406,454,12
UC1H-jfc0ZMpOpuNOWvaJC4Q,149,0,1
UCM049d46Q3ien688F-Ei6Qw,3,0,1
UCjoSn01dWuRFF0cYJfwNkuA,0,0,0
UCeFEssyWLlOmg1P18sUWrFw,1,0,2
UCMJ8nvwCh-xfYk9aPRTOQRA,2744,117,4
UCLLvjWmiziQ8jD_ERVvqjhQ,0,0,1
UCsks4EdNKKc91ODlF1cJbWA,0,0,1
UC-hIJ1WrHOm7GquJ0qMRJsQ,2486,20,3
UCF5AyCRJ2frJPtgHHjo9CuQ,167,0,1
UCrkqV6NM2S6AOAd7K-s9ytw,41215,530,37
UC15SH2M-9pakH7si2DuW9MA,3599,12,3
UC8Q9_nT-NBiybAWA0QQRvsQ,195,3,3
UCFIUF_GCW2_uSfaSu0OUyuQ,23,3,1
UCIEPhnW6DYAsN_PATKPcWQw,172,9,23
UCwyqLnj4rDLWTkoBupWynhw,20,7,4
UCf7gRpHA2EX4m0s53THD1Jg,215,30,5
UC3FmFHW218K_dBX1LSy2JIw,116,19,0
UC0bh9QEOYwTo5Xu-LosbmVw,186,2,3
UC6-RlbGqn4hMdIrnwTZ6SyQ,47,0,1
UCXoApbOWm2fgdfIZ_vYL1dA,48,0,1
UCo7KIHf1-YdQWt2SAAj6TmA,0,0,1
UCiTJaiN6nOJJd6tkCgv3P_g,54,0,1
UCW5Tz2Q2uTQvWSI-ok4OQ9A,252,0,1
UCB4EDclR5rH9b0ahYZa9MTQ,172,10,2
UCztRj_PeD6ZRXF_TJh7gPBQ,85,2,3
UC5yWlicKTvYXpET8UO80ROw,10,0,1
UCuBYqtMfbdMdZ6gKckRTufA,59,4,2
UCipFvA2_7GNBTkkFFr9blCA,0,0,1
UCaTo_UJTDL0Gcm3RmMqxVSQ,77,4,12
UCGeBBrq15ZhUTPcTHZ_01oA,37,0,2
UC_DcfIfxgP28MDkxP_a5QLg,2346,3,2
UCx32cq9pg0WIjIIdNMjg71A,65,4,1
UCqzw9-Xvf5fk41ie4ACYRxA,63,3,8
UCogywJurnLhP0dJ_XDlqOuA,1379,2,1
UCwDgbUR5ZyymZXUr7zLjGBw,10409,98,7
UCmWY4_3qjKGUsXzSYF9G32A,1852,26,6
UCwKAQFa5pxD0fwEltLCX8hQ,300,12,8
UC-S_UPzCxEE3KOy-TlrbKOA,131,0,1
UCP5WycJsLdo8HymmiEt0mDA,2508,5,10
UCHC5QX8p2YQcB9z4lYQ-xHQ,45,2,2
UChWw9tjDPypl18ZrCaLLvUQ,1,0,1
UCGMfKo6oqsAuZNL3blY9GjA,3,0,1
